person_resource_uri ideCadastro
http://www.seliganapolitica.org/resource/bacb7f6ab067416d867919d023290b4f 131966
http://www.seliganapolitica.org/resource/780952df725a1253b78174a0b05f5513 178884
http://www.seliganapolitica.org/resource/5b7663f198b9861036cff99e06eda725 74554
http://www.seliganapolitica.org/resource/600b0780579b00fbd012aa3d8e48d512 92699
http://www.seliganapolitica.org/resource/ab8a8fc9b6bade57b3de922c6ca7b76c 160607
http://www.seliganapolitica.org/resource/d15dcb63f710c0fb391a840dc4a0c1a5 186775
http://www.seliganapolitica.org/resource/c51870081b36daaa092acf7f4b25d4b4 74079
http://www.seliganapolitica.org/resource/06c829def4c2e33cd70cf3fbca598c9a 178910
http://www.seliganapolitica.org/resource/070c1d1275dc4e5daf12e23f090b401d 178979
http://www.seliganapolitica.org/resource/c92ce0769ee05751505613ad5a6a9517 178967
http://www.seliganapolitica.org/resource/f7e0504294e53e01c6268e03c5b6d951 160676
http://www.seliganapolitica.org/resource/fd74bb11ed8f111c3dd0afc198dc368e 160531
http://www.seliganapolitica.org/resource/de549e980bd660b3b287d5893a2e41a8 112437
http://www.seliganapolitica.org/resource/646e16bdbf70f31f71fdf5431e9ee305 178873
http://www.seliganapolitica.org/resource/a19c98515867e337902a89098c1bb012 73714
http://www.seliganapolitica.org/resource/3c88805a8a2ff3c8786d33a23b6471cc 67312
http://www.seliganapolitica.org/resource/dbe3e9b5c862394c98aff5b8dfbbe705 178988
http://www.seliganapolitica.org/resource/a97cbda4c2e19495b395b1d7b8dd23ed 74847
http://www.seliganapolitica.org/resource/f910adae62ee97280ae7de4b40829176 74848
http://www.seliganapolitica.org/resource/940042b910192a5427453493232e8b11 160573
http://www.seliganapolitica.org/resource/fd29d30c0da433c5339499590934185f 73926
http://www.seliganapolitica.org/resource/ec84cc492f90a34dca721f7b0c8176ce 141474
http://www.seliganapolitica.org/resource/a7ab84489812f405a044cbc12692f363 178978
http://www.seliganapolitica.org/resource/a8ec4004ffb11823e3484569ce25b2f2 178971
http://www.seliganapolitica.org/resource/1b8d14d3eee5e3ebbb7dd0b3a46df733 141441
http://www.seliganapolitica.org/resource/61290196575717e07095696d958f52d4 74275
http://www.seliganapolitica.org/resource/27cb858867fc9c7dda1840755c51bf94 131943
http://www.seliganapolitica.org/resource/e2a1159ae4d466b8f25d41f1e76c337c 178855
http://www.seliganapolitica.org/resource/2cb2da5dbf1c5b992850d334ccad0a44 74273
http://www.seliganapolitica.org/resource/ba72072cde69568561b124f07836c834 73535
http://www.seliganapolitica.org/resource/53402eba3b100e7931c95e73fad4a1c7 74665
http://www.seliganapolitica.org/resource/f8367a58a21274b73ba55a33cbfea2d6 81232
http://www.seliganapolitica.org/resource/c0761224b107e62ec4dd671d35dfab8b 152605
http://www.seliganapolitica.org/resource/fc92b34cc2f1b74953af3b184dcff2e4 74419
http://www.seliganapolitica.org/resource/26760773a1c14c895666cb267ab4d7f9 178872
http://www.seliganapolitica.org/resource/16e4d42603c81f503f2297065e5567b4 73531
http://www.seliganapolitica.org/resource/008cf653b53e3d22ea197459325382d2 141450
http://www.seliganapolitica.org/resource/36b2f7c46582100c98db274f30ce66d2 160674
http://www.seliganapolitica.org/resource/8482c75709b0bcb907787d3f084065d6 194592
http://www.seliganapolitica.org/resource/6deaada6117c2c5f1130e626f85eeab7 160677
http://www.seliganapolitica.org/resource/0ef078f0b92d1c9e7d08ca8e35ce892f 129037
http://www.seliganapolitica.org/resource/16c8f571010c4b5acdec1b304727a770 74445
http://www.seliganapolitica.org/resource/f4ee46cae841fddf4829ede7d13e9f1c 178856
http://www.seliganapolitica.org/resource/53cb63df3fce48951096b385c52d0790 178857
http://www.seliganapolitica.org/resource/58fa6c67945cdd48d47625e960698c58 67138
http://www.seliganapolitica.org/resource/a8c19a4ea2b5a75fb4987e9b33a02d92 141470
http://www.seliganapolitica.org/resource/ec7d0228826c53af375f71bff2d481dd 191923
http://www.seliganapolitica.org/resource/6ace5ec16595e56210cb85b5ef0e5bc3 160596
http://www.seliganapolitica.org/resource/cc657edc2ed1f6e66c64595b7d2be870 178851
http://www.seliganapolitica.org/resource/d63b1a46ce45c8cedf7b78860d393703 178959
http://www.seliganapolitica.org/resource/c13e21677df3a179cf3e76b3348d5865 160509
http://www.seliganapolitica.org/resource/f7605c1716702d56c425194b9b49296a 178878
http://www.seliganapolitica.org/resource/244270d9328b8d970d4abe1f040bd12a 178966
http://www.seliganapolitica.org/resource/12dc2bacf63152929ecdad209a1715f5 97707
http://www.seliganapolitica.org/resource/2d7daefb91fe8598d1cb3352157d40f5 178842
http://www.seliganapolitica.org/resource/83898add40286cf02279eae4ab470bc2 114941
http://www.seliganapolitica.org/resource/6bee26e6d341296b86abd8ca87ee3615 178965
http://www.seliganapolitica.org/resource/eedde288fef3250fd161023f0450d546 141503
http://www.seliganapolitica.org/resource/086c05a4246f07d21cea8354bc9b8284 129618
http://www.seliganapolitica.org/resource/ce7fcbd5f9ea3c755b39e597fed3f643 74140
http://www.seliganapolitica.org/resource/d70a34bd021e5a634e93d659d03414b9 160598
http://www.seliganapolitica.org/resource/df9368b57a34f6519653aff6e355f098 178909
http://www.seliganapolitica.org/resource/080c28b7ea211c22ab127f97849ac3d4 74374
http://www.seliganapolitica.org/resource/3f04a87ddb6df6fb86a2b9fa00a7f842 141434
http://www.seliganapolitica.org/resource/dd3d2da8e406804cd363fd2b8bf1d0e0 178981
http://www.seliganapolitica.org/resource/330de0cf46d187f0bf5208eee7104c8a 141464
http://www.seliganapolitica.org/resource/a4fabe6cea8833fa796281ea92fcfa44 160571
http://www.seliganapolitica.org/resource/66475606ed3e67226a592fa297b3d496 196378
http://www.seliganapolitica.org/resource/5c8a568464ac4a081a6534a6f5ddd6e6 178949
http://www.seliganapolitica.org/resource/1a29541fdb3a68356675befa93997fc0 74262
http://www.seliganapolitica.org/resource/941768cf0fd7b958547ffcf51b1a545c 178854
http://www.seliganapolitica.org/resource/764ff7d7fcdcc28451919bc6e428af37 178953
http://www.seliganapolitica.org/resource/e16d900de2320e6fa16b015b5da10bb5 178908
http://www.seliganapolitica.org/resource/5be032efc24d77c932baee98fb21887d 171623
http://www.seliganapolitica.org/resource/f7cd8a126ce42e53d6f0d70927dcda39 178871
http://www.seliganapolitica.org/resource/f10e266998c5867d5357b6e676078cfa 141440
http://www.seliganapolitica.org/resource/87638b8893b286de5290dd98d0d4af8f 160649
http://www.seliganapolitica.org/resource/8648278b8bf7c90484397c28c275d6bb 178963
http://www.seliganapolitica.org/resource/95c7fa79179a1adbca4ae751afeb75ce 73568
http://www.seliganapolitica.org/resource/79978af6ceba742cef5b8d6f2c37efac 196357
http://www.seliganapolitica.org/resource/d62bdb98c228657d3a95d169abe19d10 146829
http://www.seliganapolitica.org/resource/32e48237b73d84a66d462e018ece3877 178905
http://www.seliganapolitica.org/resource/61f66fdcf3f702e39119ca146cfb9d1e 141439
http://www.seliganapolitica.org/resource/e0d1e61e0036939b7af3edaf2bc5c978 160599
http://www.seliganapolitica.org/resource/0d00033c4eb9342b4482bef8d1714081 73481
http://www.seliganapolitica.org/resource/8df93f3cc8baf31d756761a101841df3 74467
http://www.seliganapolitica.org/resource/c7a46ad01549823f81660e1ec33a46d3 178969
http://www.seliganapolitica.org/resource/0451666d8448753cee9014aeff861ff5 74060
http://www.seliganapolitica.org/resource/a274c94fa41c164b567cb977c3108ea2 74537
http://www.seliganapolitica.org/resource/8dad2de3232de38fd6460e6fcbd73a5c 178916
http://www.seliganapolitica.org/resource/26027efd249f7e4d66a7538c07f5be6f 160758
http://www.seliganapolitica.org/resource/d731fb4768823f046154ea1f8567f9c6 73793
http://www.seliganapolitica.org/resource/14c254655904402a20ef86994443472e 66828
http://www.seliganapolitica.org/resource/a38f8faaa42b37daabb2ed8f1e4ad8ea 141408
http://www.seliganapolitica.org/resource/61d96e971783fc9dd2e32db518474e33 141412
http://www.seliganapolitica.org/resource/032330384cefa018eccf2b62df939e7b 178994
http://www.seliganapolitica.org/resource/3e16bcff990faf918120f2b61bcf105a 141430
http://www.seliganapolitica.org/resource/238f3c270e605fd830968816ef771dcf 178941
http://www.seliganapolitica.org/resource/043126b1a4d00069b897c4f6d07f1a14 190149
http://www.seliganapolitica.org/resource/c444e2c3cbc4526f85e07cdba9b96fb2 178977
http://www.seliganapolitica.org/resource/477a254231e44ace6594c9967ba5f797 92346
http://www.seliganapolitica.org/resource/0f1b0d954ea735d5be92e1d4547d3e9f 141422
http://www.seliganapolitica.org/resource/c7fdb111874a5404f36f421943d468a1 141398
http://www.seliganapolitica.org/resource/d9bf6fe442672e12269460b42f2cb90b 134812
http://www.seliganapolitica.org/resource/40950be552b14179da5316a7ddc7576d 178841
http://www.seliganapolitica.org/resource/de93b601de0365466b1e17709cabdfd7 141417
http://www.seliganapolitica.org/resource/8f115737fdad35f915df686093a780db 141427
http://www.seliganapolitica.org/resource/cf5eaf501f514a35175cd51f7f5d5e12 160578
http://www.seliganapolitica.org/resource/d93ad34777bc3949e0844693ba615815 194258
http://www.seliganapolitica.org/resource/1a0625c920a8b41b3f0086957bfee416 178876
http://www.seliganapolitica.org/resource/8327feb335be02b4fbcb9c5e34e760f2 181316
http://www.seliganapolitica.org/resource/f9879eb338130f378de3a6644b661f5d 178883
http://www.seliganapolitica.org/resource/677bc04aadeb81c8ec8f521a762138b5 178900
http://www.seliganapolitica.org/resource/bfb64baa44327e99e1de8fa1b1ed66a0 74172
http://www.seliganapolitica.org/resource/70150cbf333468fd2ed0bb5322d13f4d 74163
http://www.seliganapolitica.org/resource/d22e02389a9501d65fde0fccaff43960 178930
http://www.seliganapolitica.org/resource/71ff4225a84ccbb283c920cd6d4a9e2c 74651
http://www.seliganapolitica.org/resource/ad8da3706a48a019d2e233c732aeaa99 141413
http://www.seliganapolitica.org/resource/9940fbb9e429fe991f2ac0bf84d3a37c 141428
http://www.seliganapolitica.org/resource/253061bbcb0a15fa8109b3ba11d359ba 141385
http://www.seliganapolitica.org/resource/df4015fb313f738caf4d49d60f70bf26 164360
http://www.seliganapolitica.org/resource/8b51d05479003d2e33dc297e54537e21 73768
http://www.seliganapolitica.org/resource/a3ff12708d2dc83d0a087f3f11630f39 178904
http://www.seliganapolitica.org/resource/f4f5f8748638fda9054570ecdca66e4d 74171
http://www.seliganapolitica.org/resource/2d63e952da99ebabbaf7b07d2cab82e2 160666
http://www.seliganapolitica.org/resource/df67099abb0f296af86adf7d4674d596 160646
http://www.seliganapolitica.org/resource/7bb6dc9d6e7597f11b2d2a775fdb6b37 178940
http://www.seliganapolitica.org/resource/0b46925f1e5e56fa9c23614bccbdab9a 178929
http://www.seliganapolitica.org/resource/c52c0c7115c9dd9f9bc58115c61187cc 160532
http://www.seliganapolitica.org/resource/01d43219370d9829d129f3137ca3ce9e 74075
http://www.seliganapolitica.org/resource/1977657f91e423c1c902b97f9d2eb475 73891
http://www.seliganapolitica.org/resource/8c96ec7db2b3309cc9ab3b6bbb5b96d8 72912
http://www.seliganapolitica.org/resource/c728dca39a1b3a8a106bdc9d049c5e51 72442
http://www.seliganapolitica.org/resource/dbe830c8bffce8880994d263ab9acfda 141405
http://www.seliganapolitica.org/resource/858b03cf695e7284c70439a20f8c7e21 178928
http://www.seliganapolitica.org/resource/f46fe28cb618facfc576ca9e5435f1d5 178893
http://www.seliganapolitica.org/resource/fdddce4d8cb606df0d1e6f5c5f72bd91 141431
http://www.seliganapolitica.org/resource/a837183abda57bed6ffd5f2c4458d5e0 178892
http://www.seliganapolitica.org/resource/087dca1a0649c9b96ed4c4f0f6a19bd0 160575
http://www.seliganapolitica.org/resource/d42cc461b142661e92bafeab96beba82 93472
http://www.seliganapolitica.org/resource/9d918fdd11e20460d55b5d0f12396af3 143632
http://www.seliganapolitica.org/resource/20b3176ae9f777ee3f98d2a049d65667 144523
http://www.seliganapolitica.org/resource/c2045c2a9076413255d89585e8a5b742 132504
http://www.seliganapolitica.org/resource/5200647462a344b4c72c75c35c4e6a70 178848
http://www.seliganapolitica.org/resource/97645cf7d55a19b603ab58cefd2d041e 73447
http://www.seliganapolitica.org/resource/bc4d2efaf4b19995cb3cb37ca68903e7 141421
http://www.seliganapolitica.org/resource/2ad9058d9da1478741d1dfaf47fe7122 73720
http://www.seliganapolitica.org/resource/0673b07f399f462ae617c70ec8c60c73 74173
http://www.seliganapolitica.org/resource/5a26dd700b622c1965ace105b62401a8 160552
http://www.seliganapolitica.org/resource/33040d885397aafd6ff73c09c58e95c6 178939
http://www.seliganapolitica.org/resource/7e7323fb5accd67cbad79fbc4cd9f321 178828
http://www.seliganapolitica.org/resource/d418c7ab959f7a6cf7e1fecdff43c7d3 163831
http://www.seliganapolitica.org/resource/be691f02a69334caf6da6bd011c00512 101309
http://www.seliganapolitica.org/resource/bbbd4a9bca5677a640bbadb95b2a69c1 178838
http://www.seliganapolitica.org/resource/45787fc5ca96276af2eec7a984640bac 185500
http://www.seliganapolitica.org/resource/18f39351fac4b6e3558d110edb4fa999 141411
http://www.seliganapolitica.org/resource/e13b716d704905f1561a66c5c17dd0bb 178877
http://www.seliganapolitica.org/resource/338bb4101273f30f14f85cb44c503aa8 160528
http://www.seliganapolitica.org/resource/9eb592a766eea0d17e0dad3dd56a7ad9 99654
http://www.seliganapolitica.org/resource/4f5fc3ebe8e362077f3b5e114baf071b 73441
http://www.seliganapolitica.org/resource/6c80b0ab7db1d138409279a525b0effb 160576
http://www.seliganapolitica.org/resource/5deb40d7b008913665311d8e703070d0 160588
http://www.seliganapolitica.org/resource/bbf7c7fc4f9ebd28a6651245bec8e3db 160643
http://www.seliganapolitica.org/resource/2603e4b9ccd72401e9f1a81a0a9a2311 164359
http://www.seliganapolitica.org/resource/7ff6598734c8cb7cc6acb03053a6f393 160640
http://www.seliganapolitica.org/resource/a611de286f6a342263c4c0b56216a888 62881
http://www.seliganapolitica.org/resource/949b23d23985a4ef93de4f43d0eff8fa 141429
http://www.seliganapolitica.org/resource/d082a74b05ba59ce81514ca44da3cae5 178830
http://www.seliganapolitica.org/resource/ed53efc37e0fb95f83f753d9ab2e67f5 74655
http://www.seliganapolitica.org/resource/f9feeca054d7eafc619d3072700229fe 73931
http://www.seliganapolitica.org/resource/b5c10ce1699a0f589aa641b8122e2569 146949
http://www.seliganapolitica.org/resource/43fa649a92d563b6e2f6d4b4114b88f5 160621
http://www.seliganapolitica.org/resource/9f1afc4935178c6ad9e7db16a4908939 160976
http://www.seliganapolitica.org/resource/64821e340e16e48cc582ac0d6c933fbe 178901
http://www.seliganapolitica.org/resource/2b8eb6f08b64f3a0863ccd893c909b31 92776
http://www.seliganapolitica.org/resource/5424af20bb6f5090aa90f5574cacae04 163321
http://www.seliganapolitica.org/resource/90cc86650f3e53dc81de3df1cd32fa69 160630
http://www.seliganapolitica.org/resource/e27295da0faa3cd953b13072d01b6572 74210
http://www.seliganapolitica.org/resource/86d9d611f0a645fee56d2e0e0877e11c 160617
http://www.seliganapolitica.org/resource/16e23b27dad8ce51a60b71dea5e5ff69 167614
http://www.seliganapolitica.org/resource/c4485801ecca8295839fd6ad4c246882 73466
http://www.seliganapolitica.org/resource/2a98ac377317ee88f2f170f50a5cfba0 160632
http://www.seliganapolitica.org/resource/d02a99e9f99c5692d613db26baf6f9c2 178945
http://www.seliganapolitica.org/resource/4bfbda1c20ab069a5da485a8db056533 141384
http://www.seliganapolitica.org/resource/860147c35cbaed9920f3de7aa28082de 160622
http://www.seliganapolitica.org/resource/4fb8e11af6dc8554aeede20735c16f58 73560
http://www.seliganapolitica.org/resource/7548bf78c349f70b2301b412dbf84e5d 178902
http://www.seliganapolitica.org/resource/a67f518e1ca1f20d2a87118539a521cd 137853
http://www.seliganapolitica.org/resource/85760e8f1fd1ea7c04a1afeeae29ce31 198963
http://www.seliganapolitica.org/resource/46f55dae7d1a73ec6c494c3187d1128b 178870
http://www.seliganapolitica.org/resource/b1872a0e562b02ed843a0f14d02d867b 187008
http://www.seliganapolitica.org/resource/c5c27cf8ec30938bd70521342f41e72b 195866
http://www.seliganapolitica.org/resource/c2344d9eade583657290c38214ee0540 137070
http://www.seliganapolitica.org/resource/e6950e7cf2a6f0ef63a594ad5e49a44f 73424
http://www.seliganapolitica.org/resource/4230389313cf51b6d0b65e1641e48bd3 178845
http://www.seliganapolitica.org/resource/5f6ac7f9d5e7c619873db82bf7476a53 178961
http://www.seliganapolitica.org/resource/96fed180292df8fbfca1e89b36c18541 74439
http://www.seliganapolitica.org/resource/ff2fc86967b81085c279d2195ebb806d 141542
http://www.seliganapolitica.org/resource/9a7f95e662f838db19127c3395ebb101 178922
http://www.seliganapolitica.org/resource/2d0dccc054c561f9e32add86825157f5 74283
http://www.seliganapolitica.org/resource/d39b89ee6c26dc7ef6f0437c1f9b70fd 178913
http://www.seliganapolitica.org/resource/25b43c4c7c9fb2b47c9ebec7df79b7b5 160636
http://www.seliganapolitica.org/resource/719054fd4c37bf24f18e74664bfad1fa 141552
http://www.seliganapolitica.org/resource/955c67745681dc7cff51f92335166159 177282
http://www.seliganapolitica.org/resource/40e78fab3a3c34514f9cbc78e9c4d496 74385
http://www.seliganapolitica.org/resource/10c5ff44592fc3cdf53212cae5545892 178874
http://www.seliganapolitica.org/resource/9b358627ce5254ee430d89bdedccc3bc 141555
http://www.seliganapolitica.org/resource/c3f81b276b37d5a1394bc2296e0092bd 160637
http://www.seliganapolitica.org/resource/1f1c62ef9b4ef360b9885fdd225dcf25 167493
http://www.seliganapolitica.org/resource/c4b778dbfd4451855f345dcdee986ffd 73808
http://www.seliganapolitica.org/resource/783f078095f422a3baef3ba445a6780f 74043
http://www.seliganapolitica.org/resource/25dfc0be7c347bef94079c31ad957177 113247
http://www.seliganapolitica.org/resource/9f1fd94a33f1b6365f0649e81090c182 141560
http://www.seliganapolitica.org/resource/d4b05a26311d58b4ba4168b01f9230f9 122466
http://www.seliganapolitica.org/resource/3940242633026385882471beac41425f 178863
http://www.seliganapolitica.org/resource/30d32aadb75667abeca1390079687537 141536
http://www.seliganapolitica.org/resource/7dd2b4ffa19a2798ef9fb9dbb5fa926d 160426
http://www.seliganapolitica.org/resource/5713673e3bfe82ca55f22af7b191ecca 191684
http://www.seliganapolitica.org/resource/59732fedb7130006ba5a754ae6afef07 160611
http://www.seliganapolitica.org/resource/0c64aaff51340c13b8b506fa142c058a 74356
http://www.seliganapolitica.org/resource/aec348b11fb457518639f35d192ae366 178934
http://www.seliganapolitica.org/resource/0dd8773aa78eda35c4b0bd70ccdbc57e 4930
http://www.seliganapolitica.org/resource/934122be59fb4bd14f5193e8387f86df 178889
http://www.seliganapolitica.org/resource/421fe1881564798e609b6afc5b9189bd 178947
http://www.seliganapolitica.org/resource/d1570b0766b275cf40068fab1026ac25 160515
http://www.seliganapolitica.org/resource/c9a978684a12bf66b7b0684681297384 160612
http://www.seliganapolitica.org/resource/1ffe0258247a72aa43c30170b881c678 160610
http://www.seliganapolitica.org/resource/fee017ba7c7a35670a19728bc51290ef 74376
http://www.seliganapolitica.org/resource/5de02c61953219b76125889e013e8334 160620
http://www.seliganapolitica.org/resource/a37059de1b4a9a5e5c17f47b0571884c 178935
http://www.seliganapolitica.org/resource/c719b326f3e6b8f651b87e8f115c7cab 178991
http://www.seliganapolitica.org/resource/0f399862ae8304b88134541f3398a4e2 160631
http://www.seliganapolitica.org/resource/4bca74208b3557e4afbafe808ed65345 73831
http://www.seliganapolitica.org/resource/66e20d01b9b08c8f36eec26aca39e633 178887
http://www.seliganapolitica.org/resource/14c8117777d1b6983bf47851bf893913 74308
http://www.seliganapolitica.org/resource/546804b5244064793ebba9f31e976bff 178923
http://www.seliganapolitica.org/resource/486c656a6fe9b8b111d02e598e6e890a 191945
http://www.seliganapolitica.org/resource/41bc325650f3af8d99cd9887fac69318 74010
http://www.seliganapolitica.org/resource/ff4eae2ce878069a130cd5ab99c1fc91 141558
http://www.seliganapolitica.org/resource/3e4894b19d8f06218e9ceed4554e7fff 178869
http://www.seliganapolitica.org/resource/bfd9474dda2ab2d87cf1b2ac305eedc9 73992
http://www.seliganapolitica.org/resource/4132da1db6a2d2df426d7dcf022d7a3a 178952
http://www.seliganapolitica.org/resource/bd0c1c8bce2deb8e4ba77e50d954de12 160591
http://www.seliganapolitica.org/resource/2b237c97fca222f61e47c88968f57a20 193066
http://www.seliganapolitica.org/resource/0006b1bfa59a39d8dbcf0cb848535b36 178921
http://www.seliganapolitica.org/resource/724decace47f64055198df04713731a8 178911
http://www.seliganapolitica.org/resource/9cce67ad09d30704bb5aec7d6690860f 178946
http://www.seliganapolitica.org/resource/0e245534512917219cdd244c41da3d91 74372
http://www.seliganapolitica.org/resource/b1d40871058570efea3e6241b50d2d91 178992
http://www.seliganapolitica.org/resource/a8d3775a32a2919d59c89b4113c5826e 178898
http://www.seliganapolitica.org/resource/12012db83c5389ec2596c64e9bd0f472 73930
http://www.seliganapolitica.org/resource/c8fa41b2f512f5b067b231f3333581c0 141522
http://www.seliganapolitica.org/resource/ef4b364a41d424765751a8d70382c997 178888
http://www.seliganapolitica.org/resource/f86cfbca727a19734a59f58dbe6d1847 74765
http://www.seliganapolitica.org/resource/b4d2e0a9db424b7a92844255a711415e 160613
http://www.seliganapolitica.org/resource/36dd559fe2da0ffc1f44d3a02f071e1d 160592
http://www.seliganapolitica.org/resource/420f4ddb2581512ad3de8a62efb100b4 74371
http://www.seliganapolitica.org/resource/a0fc3f0cf0f134e5dbfd1338623b893b 74762
http://www.seliganapolitica.org/resource/f0ba24491d0136cf7483fc6707caa502 189593
http://www.seliganapolitica.org/resource/730668908152994c704659adef1cda17 194340
http://www.seliganapolitica.org/resource/8a9650673b8a4ff82b4a8be4075d97ed 178933
http://www.seliganapolitica.org/resource/1798f18e801408696d9337c401f7d44e 160651
http://www.seliganapolitica.org/resource/d64d2545338ce180101c58d977a9035c 160569
http://www.seliganapolitica.org/resource/362b3adb05ae46a72e8bf56ae35921c3 178862
http://www.seliganapolitica.org/resource/652bd91617caea0a87f018eb22302168 178990
http://www.seliganapolitica.org/resource/3ccb39bfe20390b2ad17bb8bff0efa5b 141563
http://www.seliganapolitica.org/resource/75de7a06dc5a7e3edc009d407c1bd6a9 178861
http://www.seliganapolitica.org/resource/0686f3aacaafeec85d46c3f48ceca6aa 141553
http://www.seliganapolitica.org/resource/b38d09788cd6118b4af2e0688f50ca15 160518
