slnp:resource_uri;cam:dataFalecimento;cam:dataNascimento;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;sen:CodigoParlamentar;sen:NomeCompletoParlamentar;sen:NomeParlamentar
64965d06-916a-4ef9-a8c7-886055dc979e;;1976-10-23;178836.0;ALAN RICK MIRANDA;ALAN RICK;;;
908bcac7-6fc7-4957-9ae9-00a46ad10a37;;1969-02-13;160527.0;AGUINALDO VELLOSO BORGES RIBEIRO;AGUINALDO RIBEIRO;;;
5ff9cfe9-2fee-47b6-b7ac-a1cb282236be;;1987-02-10;160582.0;JOSÉ ALBERTO OLIVEIRA VELOSO FILHO;ALBERTO FILHO;;;
e4e93a22-8177-400a-8231-2e8ae9d06a12;;1960-10-15;160508.0;AFONSO BANDEIRA FLORENCE;AFONSO FLORENCE;;;
0a39e693-7990-4118-8637-278d778df124;;1956-02-05;178903.0;ADILTON DOMINGOS SACHETTI;ADILTON SACHETTI;;;
abf442cf-ef29-40f6-8929-9a4066570ed2;;1962-04-25;136811.0;JOSÉ ALFONSO EBERT HAMM;AFONSO HAMM;;;
92f42906-8bf7-4ede-9623-d436a052aa3a;;1950-01-08;178835.0;AFONSO ANTUNES DA MOTTA;AFONSO MOTTA;;;
8b012d6f-1eef-426e-b2af-921d2cb147f1;;1961-12-15;141372.0;AELTON JOSÉ DE FREITAS;AELTON FREITAS;;;
0cad898e-314c-42ee-9bbb-5ce1578ba9dd;;1969-07-18;196359.0;ADERMIS MARINI JUNIOR;ADÉRMIS MARINI;;;
8d0f8273-6da1-42f9-8125-8fb4ab094096;;1958-02-10;178914.0;ADALBERTO CAVALCANTI RODRIGUES;ADALBERTO CAVALCANTI;;;
fd86d643-1fd8-426e-a8df-cd68d2ec79b9;;1964-09-22;178968.0;ADELSON BARRETO DOS SANTOS;ADELSON BARRETO;;;
55df2c80-2de5-4739-b227-bcd41d1ee1f1;;1963-07-11;178864.0;JOSE ADAIL CARNEIRO SILVA;ADAIL CARNEIRO;;;
cc98fbfb-234a-4cac-98f7-2b45bdfdd530;;1949-05-25;178890.0;ADELMO CARNEIRO LEAO;ADELMO CARNEIRO LEÃO;;;
afecd733-1fa9-4a4b-b639-5302baec6ad9;;1949-08-22;74213.0;ANTONIO BALHMANN CARDOSO NUNES FILHO;ANTONIO BALHMANN;;;
2dd6db55-28c2-4607-8784-d8f45f9e2177;;1969-01-17;160553.0;ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO;ANTONIO BRITO;;;
a287ed45-5fa2-459d-a807-00032c1e5c83;;1964-05-30;133374.0;ADEMIR CAMILO PRATES RODRIGUES;ADEMIR CAMILO;;;
9fa16f07-1fa8-432c-a3e4-6ac61dd14055;;1955-02-19;178837.0;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;;;
c5830278-3b13-43b0-8dbd-6b22d04918d2;;1953-06-07;74212.0;ANÍBAL FERREIRA GOMES;ANÍBAL GOMES;;;
12f10ca3-2568-4cbc-ba6a-56a5c799eb2f;;1962-03-29;178957.0;ABEL SALVADOR MESQUITA JUNIOR;ABEL MESQUITA JR.;;;
01aab937-df9a-4fb6-b751-789b10f77a10;;1968-05-05;141383.0;ANTONIO CARLOS MARTINS DE BULHÕES;ANTONIO BULHÕES;;;
05aae140-c7f5-4c84-aa55-fac7d5d6911e;;1969-08-28;192120.0;ANGELA ALBINO;ANGELA ALBINO;;;
461af638-907e-4e3d-a786-6208567bae6c;;1971-02-16;178865.0;FLAVIO ALVES SABINO;CABO SABINO;;;
eff1391c-b46a-4f2e-bfce-65f9eddd3b35;;1961-11-11;178881.0;ALUISIO GUIMARAES MENDES FILHO;ALUISIO MENDES;;;
f5735090-acbc-4d7b-b4bc-bdcd1c15c92a;;1969-06-20;141335.0;JOSÉ ROBERTO OLIVEIRA FARO;BETO FARO;;;
9aba8810-4581-4f77-ac52-73f353b125ad;;1961-10-17;74378.0;ASSIS MIGUEL DO COUTO;ASSIS DO COUTO;;;
d327aa35-6715-4841-a8df-e7288a767a03;;1976-03-30;178938.0;BENEVENUTO DACIOLO FONSECA DOS SANTOS;CABO DACIOLO;;;
a3173bb6-fb1e-4ed7-9182-d0f657ff29b7;;1979-11-03;93083.0;CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO;CACÁ LEÃO;;;
8a31f6cd-fc1d-40c4-8fd4-5b03a5e548c6;;1964-03-06;105112.0;LUIZ GIONILSON PINHEIRO BORGES;CABUÇU BORGES;;;
098797ec-2a48-41f8-898c-8b33452ea70c;;1980-04-07;178976.0;BRUNO COVAS LOPES;BRUNO COVAS;;;
69ccdfae-6832-45fe-a9b2-58b0d170fbc8;;1952-08-17;73934.0;CARLOS ALBERTO CAVALCANTE DE SOUZA;CARLOS SOUZA;;;
d8366b31-40f2-4558-bce3-4c24c8897c1b;;1947-03-11;74651.0;CARLOS DO CARMO ANDRADE MELLES;CARLOS MELLES;;;
59c7bbf5-1b53-471c-8448-8e4f280f52ef;;1960-11-21;178900.0;CARLOS EDUARDO XAVIER MARUN;CARLOS MARUN;;;
2ea5d284-fb53-4cc1-8891-aa7843c77504;;1957-08-07;74163.0;CARLOS HUMBERTO MANNATO;CARLOS MANATO;;;
6b2cea53-544d-4dbc-84e2-413132f121e6;;1961-04-21;178993.0;CARLOS HENRIQUE AMORIM;CARLOS HENRIQUE GAGUIM;;;
08f29f51-d0dc-46ac-b318-378e0f7be3d8;;1958-09-01;62881.0;FRANCISCO DANILO BASTOS FORTE;DANILO FORTE;;;
1cc9126a-dd9b-4be8-8e09-0b4c46743473;;1967-04-21;160528.0;DANILO JORGE DE BARROS CABRAL;DANILO CABRAL;;;
0bcb1eba-2805-43e2-8565-959c8b31c187;;1983-10-23;144523.0;DANIEL ELIAS CARVALHO VILELA;DANIEL VILELA;;;
95fce76e-e824-4977-8386-bffc05763371;;1984-07-10;92346.0;EDUARDO NANTES BOLSONARO;EDUARDO BOLSONARO;;;
12742186-5bc8-4bd9-932c-fe247f8c6f3c;;1958-01-08;178841.0;JOSÉ CÍCERO SOARES DE ALMEIDA;CÍCERO ALMEIDA;;;
15d73351-e972-4a4b-8bae-80ac730513b5;;1963-03-31;74262.0;CARLOS HENRIQUE FOCESI SAMPAIO;CARLOS SAMPAIO;;;
0328f737-88fc-4325-9e2a-300cec9b9cae;;1958-08-25;74655.0;EDUARDO LUIZ BARROS BARBOSA;EDUARDO BARBOSA;;;
31fbec5e-1e00-496c-a0f6-5d1e56c34cc5;;1957-05-26;134812.0;EDMILSON BRITO RODRIGUES;EDMILSON RODRIGUES;;;
15a7dab6-461f-4543-929c-93d2e6ed0069;;1948-01-26;73768.0;DILCEU JOÃO SPERAFICO;DILCEU SPERAFICO;;;
fda9e9b6-791b-4063-92dd-942f1bd28e88;;1972-04-02;178871.0;EVAIR VIEIRA DE MELO;EVAIR VIEIRA DE MELO;;;
e4658aff-e9cd-49a5-a2c5-7c557baa744c;;1978-11-04;178916.0;DANIEL PIRES COELHO;DANIEL COELHO;;;
7dd105df-c756-44c3-9a42-7655937beeda;;1968-04-14;178979.0;ANTONIO FLORIANO PEREIRA PESARO;FLORIANO PESARO;;;
ecbfdca4-942a-4477-80f1-5f6935e14eea;;1953-02-27;191923.0;FLÁVIO RODRIGUES NOGUEIRA;FLAVIO NOGUEIRA;;;
f100aed0-b8f8-42e1-89a2-351d7fbcb69b;;1982-06-26;152605.0;GLAUBER DE MEDEIROS BRAGA;GLAUBER BRAGA;;;
84a09e64-bf05-49c3-b91c-ddfec4fee2e7;;1947-12-21;160649.0;ESPERIDIÃO AMIN HELOU FILHO;ESPERIDIÃO AMIN;;;
99b1944f-c6cd-4128-a4d3-15c7fb9aac78;;1975-07-01;190149.0;FABRICIO JOSÉ SATIRO DE OLIVEIRA;FABRICIO OLIVEIRA;;;
2497fcf9-d994-4c8e-b48e-a4be711b78fc;;1957-06-19;178959.0;HIRAN MANUEL GONCALVES DA SILVA;HIRAN GONÇALVES;;;
aca6b811-13f6-44ea-9a5a-c5282d37a2aa;;1949-05-12;73926.0;JANETE MARIA GÓES CAPIBERIBE;JANETE CAPIBERIBE;;;
5b3fe908-a9fa-47cb-84cb-a03dc49d26a2;;1979-08-22;178917.0;JOAO FERNANDO PONTUAL COUTINHO;JOÃO FERNANDO COUTINHO;;;
9b2c766a-ba57-44ad-8cd6-19468fa82aeb;;1977-06-01;66828.0;FAUSTO RUY PINATO;FAUSTO PINATO;;;
055e54d4-9a34-4cdf-ae4e-c9b6a933a2bf;;1956-08-24;178907.0;FRANCISCO ALVES DE AGUIAR;FRANCISCO CHAPADINHA;;;
b004a190-744c-47e6-af4f-ddffd36adc96;;1957-02-21;141464.0;JOSÉ AIRTON FÉLIX CIRILO DA SILVA;JOSÉ AIRTON CIRILO;;;
99a43ef5-ded5-48bf-9792-dd1d74c5cd9c;;1957-05-17;74848.0;JANDIRA FEGHALI;JANDIRA FEGHALI;;;
9a5e3486-1552-476d-a619-fa898782adc3;;1979-03-26;178851.0;JOZIANE ARAÚJO NASCIMENTO;JOZI ARAÚJO;;;
890ee311-1045-41ee-af3c-d267db92e573;;1947-12-09;74553.0;JOSÉ CARLOS ALELUIA COSTA;JOSÉ CARLOS ALELUIA;;;
e2f3d761-a44a-4bae-bdcb-ddc5b865c410;;1981-06-02;178965.0;JOAO DERLY DE OLIVEIRA NUNES JUNIOR;JOÃO DERLY;;;
b22efa3d-d381-4c89-a6e3-bf92f057be3b;;1963-05-01;74856.0;MARIA LAURA MONTEZA DE SOUZA CARNEIRO;LAURA CARNEIRO;;;
81be1c11-327d-4965-baff-2ec0316df925;;1978-06-10;178982.0;LUIZ LAURO FERREIRA FILHO;LUIZ LAURO FILHO;;;
f3872356-c9a4-43e7-a342-1281395d1f04;;1957-09-12;141487.0;LUIZ FERNANDO RAMOS FARIA;LUIZ FERNANDO FARIA;;;
52b845a2-74d8-4732-b21e-0e844e51b709;;1969-10-14;81366.0;LUANA MARIA DA SILVA COSTA;LUANA COSTA;;;
118687ac-a58d-4f53-bc3e-aea766ff9049;;1971-02-15;178880.0;MARCOS ABRAO RORIZ SOARES DE CARVALHO;MARCOS ABRÃO;;;
52b945a0-5db5-44a4-b13c-61b64dd99165;;1960-11-23;74177.0;MARINHA CÉLIA ROCHA RAUPP DE MATOS;MARINHA RAUPP;;;
3458f5a3-cf98-42f4-b46a-64bae2b3e39c;;1961-06-11;74787.0;MILTON ANTONIO CASQUEL MONTI;MILTON MONTI;;;
96277a2a-f12c-49ee-a52a-2119d7f1fa4f;;1987-06-12;146788.0;MARCELO GUILHERME DE ARO FERREIRA;MARCELO ARO;;;
32b7704b-7ccb-42a4-9864-0d10fad81f98;;1964-01-29;178985.0;MIGUEL LOMBARDI;MIGUEL LOMBARDI;;;
f1c42f04-a2fd-4602-a9fb-3bf2ec66dd05;;1954-09-30;74158.0;MÁRIO LÚCIO HERINGER;MÁRIO HERINGER;;;
a1aca44b-e25f-4ffa-ba8c-a2280445731d;;1979-11-11;178896.0;NEWTON CARDOSO JUNIOR;NEWTON CARDOSO JR;;;
8f7f8f69-5235-4e9d-a884-ce61d75fd613;;1961-07-29;141515.0;OTAVIO SANTOS SILVA LEITE;OTAVIO LEITE;;;
0685388c-49fd-42f8-a945-080138e67328;;1931-09-03;132056.0;PAULO SALIM MALUF;PAULO MALUF;;;
f82dcb07-a11b-4620-a5ec-9d7784a861ed;;1972-10-12;160601.0;MARCO ANTÔNIO FELICIANO;PR. MARCO FELICIANO;;;
8e861e50-2971-4725-baf8-4c9cf847a7de;;1947-08-11;74751.0;NILMÁRIO DE MIRANDA;NILMÁRIO MIRANDA;;;
81f5e736-f84f-44c6-8f63-f64947aadcc4;;1958-07-12;73486.0;DARCI POMPEO DE MATTOS;POMPEO DE MATTOS;;;
413a3ac3-bcd0-4bb9-9b49-b03ce2014e06;;1987-04-08;178879.0;LUCAS DE CASTRO SANTOS;LUCAS VERGILIO;;;
47b1d74b-bd7c-4468-982d-bd1d392136bc;;1961-10-02;160652.0;ROBERTO SÉRGIO RIBEIRO COUTINHO TEIXEIRA;ROBERTO TEIXEIRA;;;
303105e6-55c1-40f0-aa82-b96dc7db0124;;1971-03-12;171620.0;RENATO BARBOSA DE ANDRADE;RENATO ANDRADE;;;
dc487c48-3d09-4709-a107-2b1fabe26f6a;;1978-08-14;178944.0;ROBERTO DA SILVA SALES;ROBERTO SALES;;;
6352fe51-c310-409c-82f4-088130e6973d;;1960-01-05;178861.0;RONALDO CARLETTO;RONALDO CARLETTO;;;
2b913d98-5ab3-4605-937d-ec26e40f09c7;;1963-02-09;178990.0;SAMUEL MOREIRA DA SILVA JUNIOR;SAMUEL MOREIRA;;;
c1a77e59-28c2-4b3b-9851-d6ea8f98a8e4;;1950-02-18;73692.0;OSMAR GASPARINI TERRA;OSMAR TERRA;;;
74ae0424-4c3c-4615-b404-7a725b15c9ba;;1964-08-31;141522.0;RAIMUNDO SABINO CASTELO BRANCO MAUÉS;SABINO CASTELO BRANCO;;;
c5c7c191-13e4-435c-92f9-4387209d3f1d;;1954-07-06;178901.0;TEREZA CRISTINA CORREA DA COSTA DIAS;TEREZA CRISTINA;;;
751854d4-1a34-467e-a257-1733509ca504;;1964-01-22;74376.0;VANDER LUIZ DOS SANTOS LOUBET;VANDER LOUBET;;;
aee4edde-a602-4c8e-88b7-b9253b094800;;1943-10-22;74765.0;SILAS BRASILEIRO;SILAS BRASILEIRO;;;
cbb14715-0305-430d-bc1c-dbf011a2b347;;1955-08-04;141558.0;WALDIR MARANHÃO CARDOSO;WALDIR MARANHÃO;;;
df2a33e0-8cd7-4952-8b5d-d3d4f8f7aa3a;;1954-03-08;160569.0;WALDENOR ALVES PEREIRA FILHO;WALDENOR PEREIRA;;;
820bb5c1-3dca-49bb-bd6a-00d85d3982fa;;1976-08-26;137853.0;WADSON NATHANIEL RIBEIRO;WADSON RIBEIRO;;;
06542a65-3e37-489a-b14d-8f29edd32f86;;1963-04-11;160630.0;SÁGUAS MORAES SOUSA;SÁGUAS MORAES;;;
7b9fcb0c-b186-4b43-b289-476c3a2960dd;;1955-05-26;178889.0;JOSÉ CARLOS NUNES JÚNIOR;ZÉ CARLOS;;;
c3d3625e-ea63-4afa-8519-86cff2399cdf;;1956-03-09;160515.0;RONALDO JOSÉ BENEDET;RONALDO BENEDET;;;
8fa4ec72-82c0-4868-a76a-ed04e6e57caf;;1954-11-27;178949.0;ZENAIDE MAIA CALADO PEREIRA DOS SANTOS;ZENAIDE MAIA;;;
76097d2b-f224-4ccf-9005-c24f380cb13b;;1950-02-24;178902.0;JOSE ORCIRIO MIRANDA DOS SANTOS;ZECA DO PT;;;
61884513-cd6d-445c-9a00-3ea457ecee26;;1950-05-20;141553.0;VANDERLEI MACRIS;VANDERLEI MACRIS;;;
975d7b68-4473-4651-a477-27517b8697bf;;1966-07-21;178923.0;JOSE CAVALCANTI ALVES JUNIOR;ZECA CAVALCANTI;;;
452c2ef9-3696-4f40-819c-dd1be37b3048;;1944-07-26;73992.0;YEDA RORATO CRUSIUS;YEDA CRUSIUS;;;
ad6dcb7b-7111-4e00-8ea9-2b932c07f863;;1961-12-21;73931.0;JOSÉ GERALDO TORRES DA SILVA;ZÉ GERALDO;;;
3b49df23-c871-4fae-be85-9349330e2238;;1959-04-19;160631.0;WALNEY DA ROCHA CARVALHO;WALNEY ROCHA;;;
e9787dec-f1e0-4c2a-a554-ddb4cf785225;;1963-05-11;160632.0;JOSÉ SILVA SOARES;ZÉ SILVA;;;
92d7646f-0b61-48ff-bdd0-c234456eab80;;1956-05-06;191945.0;JOSÉ AUGUSTO NALIN;ZÉ AUGUSTO NALIN;;;
89cd5a89-6ba4-42e4-b2c7-d514d5660239;;1964-01-16;73930.0;WLADIMIR AFONSO DA COSTA RABELO;WLADIMIR COSTA;;;
719ae20e-7c84-4767-8f1e-f6f0624cd5ea;;1978-06-21;160592.0;JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA;ZECA DIRCEU;;;
ab9b54c7-1071-41e5-ab76-ead16e26799c;;1970-01-16;193066.0;WILSON SILVA BESERRA;WILSON BESERRA;;;
227aa586-736c-43e5-a8aa-ab0200616913;;1975-12-16;199809.0;EDERSON DAL MOLIN;XUXU DAL MOLIN;;;
fe1660c8-1e36-4a4d-a8cc-33b7b0922eb1;;1972-12-12;74439.0;WOLNEY QUEIROZ MACIEL;WOLNEY QUEIROZ;;;
b211f117-3a4b-4149-bfc4-571bba56900e;;1968-11-27;141563.0;WILLIAM BOSS WOO;WILLIAM WOO;;;
aaa9ca3c-7989-41e5-9485-baa9ed9efc39;;1961-07-17;141560.0;WALTER SHINDI IIHOSHI;WALTER IHOSHI;;;
ab9bb9f5-a5b7-4a7d-ad97-9ff6d82277e3;;1980-02-27;178952.0;WALTER PEREIRA ALVES;WALTER ALVES;;;
da0772a1-8e59-4d0e-ac25-846285ee4ff0;;1959-05-19;74043.0;JOSÉ WELLINGTON ROBERTO;WELLINGTON ROBERTO;;;
9baea0e6-e9df-4fb6-a04b-3ece7f0040b9;;1979-10-08;167493.0;WEVERTON ROCHA MARQUES DE SOUSA;WEVERTON ROCHA;;;
514108aa-be67-4968-aab0-c6ebcc3db613;;1967-04-05;160620.0;WASHINGTON REIS DE OLIVEIRA;WASHINGTON REIS;;;
2b57a97d-5db3-405c-bedd-433aa3fb1c5b;;1989-08-10;160636.0;JOSÉ WILSON SANTIAGO FILHO;WILSON FILHO;;;
23b18b97-d11c-46ed-8169-896c71ff7030;;1978-05-15;178869.0;VITOR PEREIRA VALIM;VITOR VALIM;;;
e8fccb5e-7e21-455e-a6a2-b400cb91604e;;1959-05-18;178992.0;VITOR LIPPI;VITOR LIPPI;;;
4070654b-a5b5-4dc1-9848-08f87f5f9893;;1978-07-31;160591.0;VINICIUS DE AZEVEDO GURGEL;VINICIUS GURGEL;;;
c339b7a0-1f09-49eb-b2da-7d536a0baa2f;;1979-08-22;178888.0;CARLOS VICTOR GUTERRES MENDES;VICTOR MENDES;;;
cdc486fd-fa90-4ce2-9ac3-1c9e8547e98a;;1985-04-11;137070.0;VICENTE ALVES DE OLIVEIRA JUNIOR;VICENTINHO JÚNIOR;;;
5e385bcb-94be-4940-8335-f09cfe920808;;1956-04-11;189593.0;WADIH NEMER DAMOUS FILHO;WADIH DAMOUS;;;
e3fa9616-712b-43c8-9056-044053fcd89f;;1966-01-07;141555.0;VINICIUS RAPOZO DE CARVALHO;VINICIUS CARVALHO;;;
734dbcd1-eb66-4b24-ac70-c911da6a8ac3;;1975-08-24;160518.0;WELITON FERNANDES PRADO;WELITON PRADO;;;
08188559-f368-4b5d-b2e1-c9fa4b67b3d5;;1956-04-08;74283.0;VICENTE PAULO DA SILVA;VICENTINHO;;;
72545472-9772-4d2a-b11e-4209daadcb53;;1959-11-17;160622.0;VICENTE CÂNDIDO DA SILVA;VICENTE CANDIDO;;;
927e79df-3c9a-4230-bdbb-cabfa2838295;;1971-11-24;141552.0;VALTENIR LUIZ PEREIRA;VALTENIR PEREIRA;;;
c4e54cae-0a61-41f7-aead-7e01a510e443;;1964-04-09;113247.0;VALMIR PRASCIDELLI;VALMIR PRASCIDELLI;;;
6a71baef-158f-4269-b65d-b986bcec389e;;1949-10-15;74010.0;VALDIR COLATTO;VALDIR COLATTO;;;
70ad241b-5add-4830-82aa-a6cce30d038f;;1929-05-17;74308.0;VICENTE FERREIRA DE ARRUDA COELHO;VICENTE ARRUDA;;;
bd150be5-b552-4712-b1f5-10dfba06d9d2;;1970-07-17;178913.0;VENEZIANO VITAL DO RÊGO SEGUNDO NETO;VENEZIANO VITAL DO RÊGO;;;
cf12ea39-cefa-4e29-aa5c-cda24f9431be;;1993-12-11;194340.0;AUDIVAL AMÉLIO DA SILVA NETO;VAL AMÉLIO;;;
3a1fcdeb-6f59-4b90-a8f4-5bdf382f2720;;1964-12-17;160610.0;VALMIR CARLOS DA ASSUNÇÃO;VALMIR ASSUNÇÃO;;;
d463e31b-e886-4ebf-85db-fe6e4590d4e7;;1950-08-31;178934.0;ANTONIO WANDSCHEER;TONINHO WANDSCHEER;;;
c4653838-829e-497b-a26a-3f5a17bacd22;;1975-04-02;195866.0;FRANCISCO VAIDON OLIVEIRA;VAIDON OLIVEIRA;;;
0698edbc-7afe-458c-9a02-538d7f357b13;;1960-04-23;160611.0;ANTÔNIO PINHEIRO JÚNIOR;TONINHO PINHEIRO;;;
f560b04f-8439-4334-ae6c-f2686e605890;;1992-01-30;178863.0;ULDURICO ALENCAR PINTO;ULDURICO JUNIOR;;;
0b1d69e5-2912-4b72-a3e3-65c1d7c2d55b;;1960-03-21;178898.0;SERGIO LUCIO DE ALMEIDA;TENENTE LÚCIO;;;
86d9e3eb-d347-4b47-823e-8bebaf710e41;;1965-05-01;160976.0;FRANCISCO EVERARDO OLIVEIRA SILVA;TIRIRICA;;;
55fde404-e6b1-4455-817e-0271e56dfa88;;1963-04-08;178922.0;FRANCISCO TADEU BARBOSA DE ALENCAR;TADEU ALENCAR;;;
17c7295e-824b-496f-b235-9c26a841aeda;;1980-10-01;141384.0;ANTÔNIO CARLOS VALADARES FILHO;VALADARES FILHO;;;
3537b64c-c2ce-4abe-9a58-4a9dd967b0a3;;1948-04-20;74385.0;HIDEKAZU TAKAYAMA;TAKAYAMA;;;
be2e1629-8047-4097-aa5f-1bb24030402b;;1949-08-27;73831.0;José Augusto da Silva Curvo;TAMPINHA;;;
d2fbf58a-385d-498f-a17a-698a9b9afaed;;1962-05-31;177282.0;LUIZ GONZAGA RIBEIRO;SUBTENENTE GONZAGA;;;
79d1dc88-b446-48fa-bb5b-3368e237d25f;;1976-03-03;92776.0;STEFANO AGUIAR DOS SANTOS;STEFANO AGUIAR;;;
a5254823-ec75-4d71-8c76-0cadd69fa2ca;;1972-06-02;178862.0;ERONILDES VASCONCELOS CARVALHO;TIA ERON;;;
bda06859-ee9d-4566-862d-4edf308703f6;;1967-04-06;178911.0;SIMONE MARIA MORGADO FERREIRA;SIMONE MORGADO;;;
d87242cb-8084-42aa-88a0-0b600c41bc3c;;1935-12-08;73424.0;SIMÃO SESSIM;SIMÃO SESSIM;;;
c7b0f208-8316-4721-9b21-7ed1dd4d6cfe;;1946-06-01;73560.0;SILVIO FRANÇA TORRES;SILVIO TORRES;;;
b6c1f0a1-73db-4745-8204-9ff652978ddb;;1956-12-23;4930.0;SÍLVIO SERAFIM COSTA;SILVIO COSTA;;;
aef3c6ae-a8d9-4ab3-857b-6cee44563d5f;;1958-12-04;178946.0;SORAYA ALENCAR DOS SANTOS;SORAYA SANTOS;;;
de5d5e17-aacc-4e3c-a192-b3b005a7000c;;1962-12-15;74356.0;SILAS CÂMARA;SILAS CÂMARA;;;
d41172e1-44e1-410b-ad9b-a39059c5f5d2;;1974-07-22;160617.0;THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;;;
3386052b-c620-4cef-a856-75e245ddae67;;1958-01-24;160613.0;SEBASTIÃO SIBÁ MACHADO OLIVEIRA;SIBÁ MACHADO;;;
8fd74653-fefb-43d2-b8f1-62244738a39e;;1984-04-11;178961.0;SHÉRIDAN ESTÉRFANY OLIVEIRA DE ANCHIETA;SHÉRIDAN;;;
a5648343-1a60-4282-8d6c-e579b121c77a;;1975-01-16;178947.0;SOSTENES SILVA CAVALCANTE;SÓSTENES CAVALCANTE;;;
b00dfba4-7a85-4913-982a-93934b985012;;1957-05-08;178874.0;ANTONIO SERGIO ALVES VIDIGAL;SERGIO VIDIGAL;;;
bcc8070d-6853-426f-8748-ec700fb17547;;1971-01-30;187008.0;SILAS FREIRE PEREIRA E SILVA;SILAS FREIRE;;;
e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;;1956-05-18;160612.0;SERGIO ZVEITER;SERGIO ZVEITER;;;
9abc93c7-9a14-46c9-8091-815021bf42f7;;1958-04-27;141542.0;SÉRGIO IVAN MORAES;SÉRGIO MORAES;;;
4c176457-eff6-4694-9906-f3efbbd70dd8;;1952-03-14;167614.0;SEVERINO DE SOUZA SILVA;SEVERINO NINHO;;;
236eae5f-707b-4670-95d2-0feaf4299092;;1971-03-13;178933.0;SERGIO DE SOUZA;SERGIO SOUZA;;;
e8c892f2-f2da-4c4d-a897-d7be5051aa02;;1940-06-23;178991.0;SERGIO BAVINI;SÉRGIO REIS;;;
afc0c78d-ac50-4630-993d-57c01c5c9b59;;1957-06-14;74210.0;JOSÉ SARNEY FILHO;SARNEY FILHO;;;
2693b112-3f84-48af-90ca-28cb87c4630c;;1972-11-25;160621.0;SANDRO ALEX CRUZ DE OLIVEIRA;SANDRO ALEX;;;
a4c28b5a-8387-4e77-8dee-a40e3655883b;;1959-04-28;74372.0;JOÃO SANDES JÚNIOR;SANDES JÚNIOR;;;
3063fa14-ef85-4d4f-adea-e3405adb0353;;1956-02-06;74371.0;RUBENS OTONI GOMIDE;RUBENS OTONI;;;
019bceef-198c-4523-9df7-27c6f799e2f3;;1948-05-23;73466.0;RUBENS BUENO;RUBENS BUENO;;;
242d389b-0cdc-4cad-a82c-38894ad7f4ed;;1952-11-23;178935.0;VALDIR LUIZ ROSSONI;ROSSONI;;;
98c0948c-3ceb-43ef-aae1-e85ace650492;;1952-03-26;74762.0;JOSÉ SARAIVA FELIPE;SARAIVA FELIPE;;;
72830c60-2671-4d34-bf7f-ef5a2343fbd1;;1961-06-08;73808.0;SÉRGIO LUÍS LACERDA BRITO;SÉRGIO BRITO;;;
c71c538b-7d36-49a5-993f-87ba8ab7f21b;;1968-08-31;178921.0;SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR;SEBASTIÃO OLIVEIRA;;;
67e2137b-bf63-461f-ba62-6006695f2895;;1973-04-22;146949.0;ROSEANE CAVALCANTE DE FREITAS ESTRELA;ROSINHA DA ADEFAL;;;
153b2ef8-0434-42e9-a034-e4e43fc6f81a;;1966-12-11;191684.0;ROSANGELA APARECIDA DA SILVA BARROS;ROSÂNGELA CURADO;;;
6f66ea40-59e1-4189-80fc-23d173cf7ed8;;1966-12-27;178945.0;ROSANGELA DE SOUZA GOMES;ROSANGELA GOMES;;;
860c9149-e090-4e92-bb09-ad0d8764fcbc;;1984-03-16;178887.0;RUBENS PEREIRA E SILVA JUNIOR;RUBENS PEREIRA JÚNIOR;;;
fcb6b195-b559-4e4d-a675-cacd00bd1c93;;1963-02-08;178870.0;RÔNEY TANIOS NEMER;RÔNEY NEMER;;;
7c1995e4-4dec-48be-b1c8-0f224542ba7b;;1949-04-25;178845.0;RONALDO AUGUSTO LESSA SANTOS;RONALDO LESSA;;;
4632265f-abf0-4fbc-a2ab-a895ae2bc3c4;;1978-09-17;198963.0;ROGÉRIO SILVA SANTOS;ROGÉRIO SILVA;;;
51a293ac-3ee1-4a95-ba1f-894abe55adbb;;1965-03-19;141536.0;RÔMULO JOSÉ DE GOUVEIA;RÔMULO GOUVEIA;;;
af5dd8dd-af83-48f1-8682-d457bfcfd0ca;;1978-01-21;122466.0;RONALDO MANCHADO MARTINS;RONALDO MARTINS;;;
64fb2464-058e-43fa-a58c-627aedaa215b;;1953-01-27;160651.0;ROGÉRIO MENDONÇA;ROGÉRIO PENINHA MENDONÇA;;;
17a55e16-a13f-47a4-b814-89db6d14a581;;1963-11-26;141535.0;ROGÉRIO SIMONETTI MARINHO;ROGÉRIO MARINHO;;;
a22583b5-4db8-4e61-8834-4581e1a330ff;;1976-11-03;178897.0;RODRIGO OTAVIO SOARES PACHECO;RODRIGO PACHECO;;;
6086bdda-a8c1-4d80-befa-4b135464a802;;1982-08-02;178926.0;RODRIGO RODRIGUES DE SOUZA MARTINS;RODRIGO MARTINS;;;
